location_sampled,sample_type,sample_description,sample_detail_description,latitude,longitude,boat_name,transit,location_description,location,npoc_um,tn_um,phosphate_umoll,silicate_umoll,nn_umoll,ammonia_umoll,tds_mgl,temp_f,temp_c,odo_mgl,ph,orp,location_sampled_w_boat_name,rownames,geographic_order,true_geographic_order,km_to_baltimore
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.396645,-76.347069,Callinectes,t1,bay,Chesapeake,317.7999617,24.70960326,0.451305843,58.49941756,1.5904848,1.601720131,NA,NA,NA,NA,7.99,NA,openwater,c12t1pre,12,24,96.65
boat,surface,hull,boat_surface_hull,38.396645,-76.347069,Callinectes,t1,bay,Chesapeake,317.7999617,24.70960326,0.451305843,58.49941756,1.5904848,1.601720131,NA,NA,NA,NA,7.99,NA,Callinectes,c12t1hull,12,24,96.65
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.396645,-76.347069,Callinectes,t1,bay,Chesapeake,317.7999617,24.70960326,0.451305843,58.49941756,1.5904848,1.601720131,NA,NA,NA,NA,7.99,NA,openwater,c12t1post,12,24,96.65
boat,surface,transom,boat_surface_transom,38.396645,-76.347069,Callinectes,t1,bay,Chesapeake,317.7999617,24.70960326,0.451305843,58.49941756,1.5904848,1.601720131,NA,NA,NA,NA,7.99,NA,Callinectes,c12t1rear,12,24,96.65
boat,bilge,water,boat_bilge_water,38.396645,-76.347069,Callinectes,t1,bay,Chesapeake,317.7999617,24.70960326,0.451305843,58.49941756,1.5904848,1.601720131,NA,NA,NA,NA,7.99,NA,Callinectes,c12t1bw,12,24,96.65
boat,bilge,biofilm,boat_bilge_biofilm,38.388554,-76.356644,Lookdown,t3,bay,Chesapeake,232.126354,19.44783568,0.444222161,56.25054904,0.273350758,0.058558599,4936,82.3,27.94444444,9.12,8.37,-33.7,Lookdown,c12t3bf,12,25,97.39
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.388554,-76.356644,Lookdown,t3,bay,Chesapeake,232.126354,19.44783568,0.444222161,56.25054904,0.273350758,0.058558599,NA,NA,NA,NA,8.37,NA,openwater,c12t3pre,12,25,97.39
boat,surface,hull,boat_surface_hull,38.388554,-76.356644,Lookdown,t3,bay,Chesapeake,232.126354,19.44783568,0.444222161,56.25054904,0.273350758,0.058558599,NA,NA,NA,NA,8.37,NA,Lookdown,c12t3hull,12,25,97.39
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.388554,-76.356644,Lookdown,t3,bay,Chesapeake,232.126354,19.44783568,0.444222161,56.25054904,0.273350758,0.058558599,NA,NA,NA,NA,8.37,NA,openwater,c12t3post,12,25,97.39
boat,surface,transom,boat_surface_transom,38.388554,-76.356644,Lookdown,t3,bay,Chesapeake,232.126354,19.44783568,0.444222161,56.25054904,0.273350758,0.058558599,NA,NA,NA,NA,8.37,NA,Lookdown,c12t3rear,12,25,97.39
boat,bilge,water,boat_bilge_water,38.388554,-76.356644,Lookdown,t3,bay,Chesapeake,232.126354,19.44783568,0.444222161,56.25054904,0.273350758,0.058558599,NA,NA,NA,NA,8.37,NA,Lookdown,c12t3bw,12,25,97.39
boat,bilge,biofilm,boat_bilge_biofilm,39.060848,-76.394325,Lookdown,t3,bay,Chesapeake,267.5114689,30.09988077,0.775867557,60.07894778,14.86931829,0.06058441,4320,79.4,26.33333333,8.89,8.47,-12.4,Lookdown,c6t3bf,6,9,25.09
openwater,filter,glass_fiber,openwater_filter_glass_fiber,39.060848,-76.394325,Lookdown,t3,bay,Chesapeake,267.5114689,30.09988077,0.775867557,60.07894778,14.86931829,0.06058441,NA,NA,NA,NA,NA,NA,openwater,c6t3pre,6,9,25.09
boat,surface,hull,boat_surface_hull,39.060848,-76.394325,Lookdown,t3,bay,Chesapeake,267.5114689,30.09988077,0.775867557,60.07894778,14.86931829,0.06058441,NA,NA,NA,NA,NA,NA,Lookdown,c6t3hull,6,9,25.09
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,39.060848,-76.394325,Lookdown,t3,bay,Chesapeake,267.5114689,30.09988077,0.775867557,60.07894778,14.86931829,0.06058441,NA,NA,NA,NA,NA,NA,openwater,c6t3post,6,9,25.09
boat,surface,transom,boat_surface_transom,39.060848,-76.394325,Lookdown,t3,bay,Chesapeake,267.5114689,30.09988077,0.775867557,60.07894778,14.86931829,0.06058441,NA,NA,NA,NA,NA,NA,Lookdown,c6t3rear,6,9,25.09
boat,bilge,water,boat_bilge_water,39.060848,-76.394325,Lookdown,t3,bay,Chesapeake,267.5114689,30.09988077,0.775867557,60.07894778,14.86931829,0.06058441,NA,NA,NA,NA,NA,NA,Lookdown,c6t3bw,6,9,25.09
boat,bilge,biofilm,boat_bilge_biofilm,39.065708,-76.396172,Callinectes,t1,bay,Chesapeake,295.90282,34.34784782,0.353715817,34.10307185,18.91593138,0.081665506,5438,76.7,24.83333333,8.08,8.07,251.7,Callinectes,c6t1bf,6,8,24.55
openwater,filter,glass_fiber,openwater_filter_glass_fiber,39.065708,-76.396172,Callinectes,t1,bay,Chesapeake,295.90282,34.34784782,0.353715817,34.10307185,18.91593138,0.081665506,NA,NA,NA,NA,NA,NA,openwater,c6t1pre,6,8,24.55
boat,surface,hull,boat_surface_hull,39.065708,-76.396172,Callinectes,t1,bay,Chesapeake,295.90282,34.34784782,0.353715817,34.10307185,18.91593138,0.081665506,NA,NA,NA,NA,NA,NA,Callinectes,c6t1hull,6,8,24.55
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,39.065708,-76.396172,Callinectes,t1,bay,Chesapeake,295.90282,34.34784782,0.353715817,34.10307185,18.91593138,0.081665506,NA,NA,NA,NA,NA,NA,openwater,c6t1post,6,8,24.55
boat,surface,transom,boat_surface_transom,39.065708,-76.396172,Callinectes,t1,bay,Chesapeake,295.90282,34.34784782,0.353715817,34.10307185,18.91593138,0.081665506,NA,NA,NA,NA,NA,NA,Callinectes,c6t1rear,6,8,24.55
boat,bilge,water,boat_bilge_water,39.065708,-76.396172,Callinectes,t1,bay,Chesapeake,295.90282,34.34784782,0.353715817,34.10307185,18.91593138,0.081665506,NA,NA,NA,NA,NA,NA,Callinectes,c6t1bw,6,8,24.55
boat,bilge,biofilm,boat_bilge_biofilm,38.947056,-76.408348,Callinectes,t1,bay,Chesapeake,267.9277644,36.46112218,0.378737669,48.30676966,25.29319866,0.08976875,7049,75.8,24.33333333,8.22,7.99,233.1,Callinectes,c7t1bf,7,12,35.98
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.947056,-76.408348,Callinectes,t1,bay,Chesapeake,267.9277644,36.46112218,0.378737669,48.30676966,25.29319866,0.08976875,NA,NA,NA,NA,NA,NA,openwater,c7t1pre,7,12,35.98
boat,surface,hull,boat_surface_hull,38.947056,-76.408348,Callinectes,t1,bay,Chesapeake,267.9277644,36.46112218,0.378737669,48.30676966,25.29319866,0.08976875,NA,NA,NA,NA,NA,NA,Callinectes,c7t1hull,7,12,35.98
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.947056,-76.408348,Callinectes,t1,bay,Chesapeake,267.9277644,36.46112218,0.378737669,48.30676966,25.29319866,0.08976875,NA,NA,NA,NA,NA,NA,openwater,c7t1post,7,12,35.98
boat,surface,transom,boat_surface_transom,38.947056,-76.408348,Callinectes,t1,bay,Chesapeake,267.9277644,36.46112218,0.378737669,48.30676966,25.29319866,0.08976875,NA,NA,NA,NA,NA,NA,Callinectes,c7t1rear,7,12,35.98
boat,bilge,water,boat_bilge_water,38.947056,-76.408348,Callinectes,t1,bay,Chesapeake,267.9277644,36.46112218,0.378737669,48.30676966,25.29319866,0.08976875,NA,NA,NA,NA,NA,NA,Callinectes,c7t1bw,7,12,35.98
boat,bilge,biofilm,boat_bilge_biofilm,39.16885,-76.410995,Callinectes,t1,port,Baltimore,384.490496,31.76337039,0.234850013,34.97136427,26.10450606,<0.02,4726,75.4,24.11111111,7.86,7.68,262.5,Callinectes,c2t1bf,4,6,15.11
openwater,filter,glass_fiber,openwater_filter_glass_fiber,39.16885,-76.410995,Callinectes,t1,port,Baltimore,384.490496,31.76337039,0.234850013,34.97136427,26.10450606,<0.02,NA,NA,NA,NA,NA,NA,openwater,c2t1pre,4,6,15.11
boat,surface,hull,boat_surface_hull,39.16885,-76.410995,Callinectes,t1,port,Baltimore,384.490496,31.76337039,0.234850013,34.97136427,26.10450606,<0.02,NA,NA,NA,NA,NA,NA,Callinectes,c2t1hull,4,6,15.11
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,39.16885,-76.410995,Callinectes,t1,port,Baltimore,384.490496,31.76337039,0.234850013,34.97136427,26.10450606,<0.02,NA,NA,NA,NA,NA,NA,openwater,c2t1post,4,6,15.11
boat,surface,transom,boat_surface_transom,39.16885,-76.410995,Callinectes,t1,port,Baltimore,384.490496,31.76337039,0.234850013,34.97136427,26.10450606,<0.02,NA,NA,NA,NA,NA,NA,Callinectes,c2t1rear,4,6,15.11
boat,bilge,water,boat_bilge_water,39.16885,-76.410995,Callinectes,t1,port,Baltimore,384.490496,31.76337039,0.234850013,34.97136427,26.10450606,<0.02,NA,NA,NA,NA,NA,NA,Callinectes,c2t1bw,4,6,15.11
boat,bilge,biofilm,boat_bilge_biofilm,39.16885,-76.410995,Lookdown,t3,port,Baltimore,334.1187441,35.7400387,0.24010255,43.37445973,17.10387722,0.06393966,4961,78,25.55555556,8.99,8.18,-55.8,Lookdown,c2t3bf,4,6,15.11
openwater,filter,glass_fiber,openwater_filter_glass_fiber,39.16885,-76.410995,Lookdown,t3,port,Baltimore,334.1187441,35.7400387,0.24010255,43.37445973,17.10387722,0.06393966,NA,NA,NA,NA,NA,NA,openwater,c2t3pre,4,6,15.11
boat,surface,hull,boat_surface_hull,39.16885,-76.410995,Lookdown,t3,port,Baltimore,334.1187441,35.7400387,0.24010255,43.37445973,17.10387722,0.06393966,NA,NA,NA,NA,NA,NA,Lookdown,c2t3hull,4,6,15.11
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,39.16885,-76.410995,Lookdown,t3,port,Baltimore,334.1187441,35.7400387,0.24010255,43.37445973,17.10387722,0.06393966,NA,NA,NA,NA,NA,NA,openwater,c2t3post,4,6,15.11
boat,surface,transom,boat_surface_transom,39.16885,-76.410995,Lookdown,t3,port,Baltimore,334.1187441,35.7400387,0.24010255,43.37445973,17.10387722,0.06393966,NA,NA,NA,NA,NA,NA,Lookdown,c2t3rear,4,6,15.11
boat,bilge,water,boat_bilge_water,39.16885,-76.410995,Lookdown,t3,port,Baltimore,334.1187441,35.7400387,0.24010255,43.37445973,17.10387722,0.06393966,NA,NA,NA,NA,NA,NA,Lookdown,c2t3bw,4,6,15.11
boat,bilge,biofilm,boat_bilge_biofilm,38.558773,-76.417564,Callinectes,t1,bay,Chesapeake,313.3039706,23.86000985,0.127750723,52.77776208,2.208619097,1.622611307,11601,75.2,24,7.16,7.9,84.2,Callinectes,c11t1bf,11,22,77.86
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.558773,-76.417564,Callinectes,t1,bay,Chesapeake,313.3039706,23.86000985,0.127750723,52.77776208,2.208619097,1.622611307,NA,NA,NA,NA,7.9,NA,openwater,c11t1post,11,22,77.86
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.558773,-76.417564,Callinectes,t1,bay,Chesapeake,313.3039706,23.86000985,0.127750723,52.77776208,2.208619097,1.622611307,NA,NA,NA,NA,7.9,NA,openwater,c11t1pre,11,22,77.86
boat,surface,hull,boat_surface_hull,38.558773,-76.417564,Callinectes,t1,bay,Chesapeake,313.3039706,23.86000985,0.127750723,52.77776208,2.208619097,1.622611307,NA,NA,NA,NA,7.9,NA,Callinectes,c11t1hull,11,22,77.86
boat,surface,transom,boat_surface_transom,38.558773,-76.417564,Callinectes,t1,bay,Chesapeake,313.3039706,23.86000985,0.127750723,52.77776208,2.208619097,1.622611307,NA,NA,NA,NA,7.9,NA,Callinectes,c11t1rear,11,22,77.86
boat,bilge,water,boat_bilge_water,38.558773,-76.417564,Callinectes,t1,bay,Chesapeake,313.3039706,23.86000985,0.127750723,52.77776208,2.208619097,1.622611307,NA,NA,NA,NA,7.9,NA,Callinectes,c11t1bw,11,22,77.86
boat,bilge,biofilm,boat_bilge_biofilm,38.558773,-76.417564,Lookdown,t3,bay,Chesapeake,199.1557528,15.54256177,0.562981772,60.65733896,0.30390866,0.055140043,11281,82.2,27.88888889,9.21,8.34,-18.2,Lookdown,c11t3bf,11,22,77.86
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.558773,-76.417564,Lookdown,t3,bay,Chesapeake,199.1557528,15.54256177,0.562981772,60.65733896,0.30390866,0.055140043,NA,NA,NA,NA,8.34,NA,openwater,c11t3pre,11,22,77.86
boat,surface,hull,boat_surface_hull,38.558773,-76.417564,Lookdown,t3,bay,Chesapeake,199.1557528,15.54256177,0.562981772,60.65733896,0.30390866,0.055140043,NA,NA,NA,NA,8.34,NA,Lookdown,c11t3hull,11,22,77.86
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.558773,-76.417564,Lookdown,t3,bay,Chesapeake,199.1557528,15.54256177,0.562981772,60.65733896,0.30390866,0.055140043,NA,NA,NA,NA,8.34,NA,openwater,c11t3post,11,22,77.86
boat,surface,transom,boat_surface_transom,38.558773,-76.417564,Lookdown,t3,bay,Chesapeake,199.1557528,15.54256177,0.562981772,60.65733896,0.30390866,0.055140043,NA,NA,NA,NA,8.34,NA,Lookdown,c11t3rear,11,22,77.86
boat,bilge,water,boat_bilge_water,38.558773,-76.417564,Lookdown,t3,bay,Chesapeake,199.1557528,15.54256177,0.562981772,60.65733896,0.30390866,0.055140043,NA,NA,NA,NA,8.37,NA,Lookdown,c11t3bw,11,22,77.86
boat,bilge,biofilm,boat_bilge_biofilm,38.944248,-76.419891,Lookdown,t3,bay,Chesapeake,261.1837778,24.70246382,0.230063077,58.74313959,7.779590072,0.061407396,1039,78.8,26,8.31,8.33,-10.8,Lookdown,c7t3bf,7,11,35.95
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.944248,-76.419891,Lookdown,t3,bay,Chesapeake,261.1837778,24.70246382,0.230063077,58.74313959,7.779590072,0.061407396,NA,NA,NA,NA,NA,NA,openwater,c7t3pre,7,11,35.95
boat,surface,hull,boat_surface_hull,38.944248,-76.419891,Lookdown,t3,bay,Chesapeake,261.1837778,24.70246382,0.230063077,58.74313959,7.779590072,0.061407396,NA,NA,NA,NA,NA,NA,Lookdown,c7t3hull,7,11,35.95
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.944248,-76.419891,Lookdown,t3,bay,Chesapeake,261.1837778,24.70246382,0.230063077,58.74313959,7.779590072,0.061407396,NA,NA,NA,NA,NA,NA,openwater,c7t3post,7,11,35.95
boat,surface,transom,boat_surface_transom,38.944248,-76.419891,Lookdown,t3,bay,Chesapeake,261.1837778,24.70246382,0.230063077,58.74313959,7.779590072,0.061407396,NA,NA,NA,NA,NA,NA,Lookdown,c7t3rear,7,11,35.95
boat,bilge,water,boat_bilge_water,38.944248,-76.419891,Lookdown,t3,bay,Chesapeake,261.1837778,24.70246382,0.230063077,58.74313959,7.779590072,0.061407396,NA,NA,NA,NA,NA,NA,Lookdown,c7t3bw,7,11,35.95
boat,bilge,biofilm,boat_bilge_biofilm,38.550953,-76.427025,Callinectes,t2,bay,Chesapeake,212.643726,17.72723054,0.141079072,48.80031982,0.947491501,0.22897995,NA,NA,NA,NA,8.18,NA,Callinectes,c11t2bf,33,23,78.6
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.550953,-76.427025,Callinectes,t2,bay,Chesapeake,212.643726,17.72723054,0.141079072,48.80031982,0.947491501,0.22897995,NA,NA,NA,NA,8.18,NA,openwater,c11t2pre,33,23,78.6
boat,surface,hull,boat_surface_hull,38.550953,-76.427025,Callinectes,t2,bay,Chesapeake,212.643726,17.72723054,0.141079072,48.80031982,0.947491501,0.22897995,NA,NA,NA,NA,8.18,NA,Callinectes,c11t2hull,33,23,78.6
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.550953,-76.427025,Callinectes,t2,bay,Chesapeake,212.643726,17.72723054,0.141079072,48.80031982,0.947491501,0.22897995,NA,NA,NA,NA,8.18,NA,openwater,c11t2post,33,23,78.6
boat,bilge,water,boat_bilge_water,38.550953,-76.427025,Callinectes,t2,bay,Chesapeake,212.643726,17.72723054,0.141079072,48.80031982,0.947491501,0.22897995,NA,NA,NA,NA,8.18,NA,Callinectes,c11t2bw,33,23,78.6
boat,bilge,biofilm,boat_bilge_biofilm,38.550953,-76.427025,Lookdown,t4,bay,Chesapeake,242.2839635,19.66201889,0.281337845,54.30880723,2.943482618,0.236133595,NA,NA,NA,NA,8.45,NA,Lookdown,c11t4bf,33,23,78.6
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.550953,-76.427025,Lookdown,t4,bay,Chesapeake,242.2839635,19.66201889,0.281337845,54.30880723,2.943482618,0.236133595,NA,NA,NA,NA,8.45,NA,openwater,c11t4pre,33,23,78.6
boat,surface,hull,boat_surface_hull,38.550953,-76.427025,Lookdown,t4,bay,Chesapeake,242.2839635,19.66201889,0.281337845,54.30880723,2.943482618,0.236133595,NA,NA,NA,NA,8.45,NA,Lookdown,c11t4hull,33,23,78.6
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.550953,-76.427025,Lookdown,t4,bay,Chesapeake,242.2839635,19.66201889,0.281337845,54.30880723,2.943482618,0.236133595,NA,NA,NA,NA,8.45,NA,openwater,c11t4post,33,23,78.6
boat,surface,transom,boat_surface_transom,38.550953,-76.427025,Lookdown,t4,bay,Chesapeake,242.2839635,19.66201889,0.281337845,54.30880723,2.943482618,0.236133595,NA,NA,NA,NA,8.45,NA,Lookdown,c11t4rear,33,23,78.6
boat,bilge,water,boat_bilge_water,38.550953,-76.427025,Lookdown,t4,bay,Chesapeake,242.2839635,19.66201889,0.281337845,54.30880723,2.943482618,0.236133595,NA,NA,NA,NA,8.45,NA,Lookdown,c11t4bw,33,23,78.6
boat,bilge,biofilm,boat_bilge_biofilm,38.842525,-76.44178,Lookdown,t3,bay,Chesapeake,258.4362277,17.00614706,0.453771903,66.53764926,7.369072651,2.710978268,3742,79.6,26.44444444,8.07,8.32,-27.8,Lookdown,c8t3bf,8,15,46.41
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.842525,-76.44178,Lookdown,t3,bay,Chesapeake,258.4362277,17.00614706,0.453771903,66.53764926,7.369072651,2.710978268,NA,NA,NA,NA,NA,NA,openwater,c8t3pre,8,15,46.41
boat,surface,hull,boat_surface_hull,38.842525,-76.44178,Lookdown,t3,bay,Chesapeake,258.4362277,17.00614706,0.453771903,66.53764926,7.369072651,2.710978268,NA,NA,NA,NA,NA,NA,Lookdown,c8t3hull,8,15,46.41
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.842525,-76.44178,Lookdown,t3,bay,Chesapeake,258.4362277,17.00614706,0.453771903,66.53764926,7.369072651,2.710978268,NA,NA,NA,NA,NA,NA,openwater,c8t3post,8,15,46.41
boat,surface,transom,boat_surface_transom,38.842525,-76.44178,Lookdown,t3,bay,Chesapeake,258.4362277,17.00614706,0.453771903,66.53764926,7.369072651,2.710978268,NA,NA,NA,NA,NA,NA,Lookdown,c8t3rear,8,15,46.41
boat,bilge,water,boat_bilge_water,38.842525,-76.44178,Lookdown,t3,bay,Chesapeake,258.4362277,17.00614706,0.453771903,66.53764926,7.369072651,2.710978268,NA,NA,NA,NA,NA,NA,Lookdown,c8t3bw,8,15,46.41
boat,bilge,biofilm,boat_bilge_biofilm,38.747868,-76.442772,Callinectes,t2,bay,Chesapeake,197.0742754,18.4625929,0.167916295,55.20393643,4.400927545,0.105532092,NA,NA,NA,NA,8.17,NA,Callinectes,c10t2bf,34,21,56.75
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.747868,-76.442772,Callinectes,t2,bay,Chesapeake,197.0742754,18.4625929,0.167916295,55.20393643,4.400927545,0.105532092,NA,NA,NA,NA,8.17,NA,openwater,c10t2pre,34,21,56.75
boat,surface,hull,boat_surface_hull,38.747868,-76.442772,Callinectes,t2,bay,Chesapeake,197.0742754,18.4625929,0.167916295,55.20393643,4.400927545,0.105532092,NA,NA,NA,NA,8.17,NA,Callinectes,c10t2hull,34,21,56.75
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.747868,-76.442772,Callinectes,t2,bay,Chesapeake,197.0742754,18.4625929,0.167916295,55.20393643,4.400927545,0.105532092,NA,NA,NA,NA,8.17,NA,openwater,c10t2post,34,21,56.75
boat,surface,transom,boat_surface_transom,38.747868,-76.442772,Callinectes,t2,bay,Chesapeake,197.0742754,18.4625929,0.167916295,55.20393643,4.400927545,0.105532092,NA,NA,NA,NA,8.17,NA,Callinectes,c10t2rear,34,21,56.75
boat,bilge,water,boat_bilge_water,38.747868,-76.442772,Callinectes,t2,bay,Chesapeake,197.0742754,18.4625929,0.167916295,55.20393643,4.400927545,0.105532092,NA,NA,NA,NA,8.17,NA,Callinectes,c10t2bw,34,21,56.75
boat,bilge,biofilm,boat_bilge_biofilm,38.749214,-76.445251,Lookdown,t4,bay,Chesapeake,205.6499621,16.0780198,0.13040295,55.98889589,0.37956649,0.141173704,NA,NA,NA,NA,8.45,NA,Lookdown,c10t4bf,34,20,56.56
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.749214,-76.445251,Lookdown,t4,bay,Chesapeake,205.6499621,16.0780198,0.13040295,55.98889589,0.37956649,0.141173704,NA,NA,NA,NA,8.45,NA,openwater,c10t4pre,34,20,56.56
boat,surface,hull,boat_surface_hull,38.749214,-76.445251,Lookdown,t4,bay,Chesapeake,205.6499621,16.0780198,0.13040295,55.98889589,0.37956649,0.141173704,NA,NA,NA,NA,8.45,NA,Lookdown,c10t4hull,34,20,56.56
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.749214,-76.445251,Lookdown,t4,bay,Chesapeake,205.6499621,16.0780198,0.13040295,55.98889589,0.37956649,0.141173704,NA,NA,NA,NA,8.45,NA,openwater,c10t4post,34,20,56.56
boat,surface,transom,boat_surface_transom,38.749214,-76.445251,Lookdown,t4,bay,Chesapeake,205.6499621,16.0780198,0.13040295,55.98889589,0.37956649,0.141173704,NA,NA,NA,NA,8.45,NA,Lookdown,c10t4rear,34,20,56.56
boat,bilge,water,boat_bilge_water,38.749214,-76.445251,Lookdown,t4,bay,Chesapeake,205.6499621,16.0780198,0.13040295,55.98889589,0.37956649,0.141173704,NA,NA,NA,NA,8.45,NA,Lookdown,c10t4bw,34,20,56.56
boat,bilge,biofilm,boat_bilge_biofilm,38.753437,-76.447662,Callinectes,t1,bay,Chesapeake,249.7772819,45.70669751,0.229230902,61.55069882,6.691492916,0.319255153,10082,77,25,8.18,8.1,184.7,Callinectes,c10t1bf,10,19,56.07
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.753437,-76.447662,Callinectes,t1,bay,Chesapeake,249.7772819,45.70669751,0.229230902,61.55069882,6.691492916,0.319255153,NA,NA,NA,NA,8.1,NA,openwater,c10t1pre,10,19,56.07
boat,surface,hull,boat_surface_hull,38.753437,-76.447662,Callinectes,t1,bay,Chesapeake,249.7772819,45.70669751,0.229230902,61.55069882,6.691492916,0.319255153,NA,NA,NA,NA,8.1,NA,Callinectes,c10t1hull,10,19,56.07
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.753437,-76.447662,Callinectes,t1,bay,Chesapeake,249.7772819,45.70669751,0.229230902,61.55069882,6.691492916,0.319255153,NA,NA,NA,NA,8.1,NA,openwater,c10t1post,10,19,56.07
boat,surface,transom,boat_surface_transom,38.753437,-76.447662,Callinectes,t1,bay,Chesapeake,249.7772819,45.70669751,0.229230902,61.55069882,6.691492916,0.319255153,NA,NA,NA,NA,8.1,NA,Callinectes,c10t1rear,10,19,56.07
boat,bilge,water,boat_bilge_water,38.753437,-76.447662,Callinectes,t1,bay,Chesapeake,249.7772819,45.70669751,0.229230902,61.55069882,6.691492916,0.319255153,NA,NA,NA,NA,8.1,NA,Callinectes,c10t1bw,10,19,56.07
boat,bilge,biofilm,boat_bilge_biofilm,38.753437,-76.447662,Lookdown,t3,bay,Chesapeake,192.7448026,13.86479328,0.231777134,62.70925052,0.730245446,0.082235265,3012,81,27.22222222,10.13,8.23,-58.2,Lookdown,c10t3bf,10,19,56.07
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.753437,-76.447662,Lookdown,t3,bay,Chesapeake,192.7448026,13.86479328,0.231777134,62.70925052,0.730245446,0.082235265,NA,NA,NA,NA,8.23,NA,openwater,c10t3pre,10,19,56.07
boat,surface,hull,boat_surface_hull,38.753437,-76.447662,Lookdown,t3,bay,Chesapeake,192.7448026,13.86479328,0.231777134,62.70925052,0.730245446,0.082235265,NA,NA,NA,NA,8.23,NA,Lookdown,c10t3hull,10,19,56.07
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.753437,-76.447662,Lookdown,t3,bay,Chesapeake,192.7448026,13.86479328,0.231777134,62.70925052,0.730245446,0.082235265,NA,NA,NA,NA,8.23,NA,openwater,c10t3post,10,19,56.07
boat,surface,transom,boat_surface_transom,38.753437,-76.447662,Lookdown,t3,bay,Chesapeake,192.7448026,13.86479328,0.231777134,62.70925052,0.730245446,0.082235265,NA,NA,NA,NA,8.23,NA,Lookdown,c10t3rear,10,19,56.07
boat,bilge,water,boat_bilge_water,38.753437,-76.447662,Lookdown,t3,bay,Chesapeake,192.7448026,13.86479328,0.231777134,62.70925052,0.730245446,0.082235265,NA,NA,NA,NA,8.23,NA,Lookdown,c10t3bw,10,19,56.07
boat,bilge,biofilm,boat_bilge_biofilm,38.841202,-76.451523,Callinectes,t1,bay,Chesapeake,311.1392342,31.26360956,0.094084085,30.14946902,7.932379586,0.074195328,9090,76.2,24.55555556,7.91,7.99,217.3,Callinectes,c8t1bf,8,16,46.39
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.841202,-76.451523,Callinectes,t1,bay,Chesapeake,311.1392342,31.26360956,0.094084085,30.14946902,7.932379586,0.074195328,NA,NA,NA,NA,NA,NA,openwater,c8t1pre,8,16,46.39
boat,surface,hull,boat_surface_hull,38.841202,-76.451523,Callinectes,t1,bay,Chesapeake,311.1392342,31.26360956,0.094084085,30.14946902,7.932379586,0.074195328,NA,NA,NA,NA,NA,NA,Callinectes,c8t1hull,8,16,46.39
openwater,filter,PES_0.2_um,openwater_filter_PES_0.2_um,38.841202,-76.451523,Callinectes,t1,bay,Chesapeake,311.1392342,31.26360956,0.094084085,30.14946902,7.932379586,0.074195328,NA,NA,NA,NA,NA,NA,openwater,c8t1post,8,16,46.39
boat,surface,transom,boat_surface_transom,38.841202,-76.451523,Callinectes,t1,bay,Chesapeake,311.1392342,31.26360956,0.094084085,30.14946902,7.932379586,0.074195328,NA,NA,NA,NA,NA,NA,Callinectes,c8t1rear,8,16,46.39
boat,bilge,water,boat_bilge_water,38.841202,-76.451523,Callinectes,t1,bay,Chesapeake,311.1392342,31.26360956,0.094084085,30.14946902,7.932379586,0.074195328,NA,NA,NA,NA,NA,NA,Callinectes,c8t1bw,8,16,46.39
boat,bilge,biofilm,boat_bilge_biofilm,38.78923,-76.465927,Lookdown,t3,bay,Chesapeake,254.1900139,20.49019398,0.202540231,69.22303687,3.556409299,0.091921174,3575,81.6,27.55555556,8.44,8.33,-45.7,Lookdown,c9t3bf,9,18,51.9
openwater,filter,glass_fiber,openwater_filter_glass_fiber,38.78923,-76.465927,Lookdown,t3,bay,Chesapeake,254.1900139,20.49019398,0.202540231,69.22303687,3.556409299,0.091921174,NA,NA,NA,NA,NA,NA,openwater,c9t3pre,9,18,51.9
