"","taxon","Kingdom","Phylum","Class","Order","Family","Genus","Species","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Comparison","threshold","Enriched_Genus"
"626","sp2114","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","LD29",NA,2.51923076923077,-2.56985436057466,0.509998430406637,-5.03894562680446,4.68103434284573e-07,7.55208352905593e-06,"Baltimore vs. Norfolk","Enriched","LD29"
"627","sp2115","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA,2.36538461538462,-2.44294226502608,0.529391069688238,-4.6146268890874,3.93802123833179e-06,4.85334509372783e-05,"Baltimore vs. Norfolk","Enriched","Unclassified Genus"
"628","sp2116","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA,1.34615384615385,0.807354722711519,0.496908095628677,1.62475662967429,0.104214425591332,0.261395918974959,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"629","sp2124","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae",NA,NA,3.17307692307692,2.20945196049896,0.64647373224905,3.41769796711212,0.000631531470978364,0.00443043616563283,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"630","sp2126","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus MBIC10613",NA,2.75,0.263034566443219,0.557936235975333,0.471441984733984,0.637325140021272,0.765596058613541,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"631","sp2135","Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","Acholeplasma",NA,1.46153846153846,0.999999729655459,0.520621942843411,1.92077906704027,0.0547595665887212,0.163418601861629,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"632","sp2152","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula",NA,1.34615384615385,0.807354722711519,0.496908095628677,1.62475662967429,0.104214425591332,0.261395918974959,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"633","sp2169","Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae",NA,NA,2.96153846153846,2.39231652064766,0.614080389791021,3.89577091276567,9.78868787525479e-05,0.000823799425760239,"Baltimore vs. Norfolk","Enriched","Unclassified Genus"
"634","sp2182","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae",NA,NA,1.94230769230769,1.60486153426239,0.571353163481869,2.80887835552051,0.00497144272329395,0.0254716615935061,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"635","sp2183","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","yanoikuyae",1.17307692307692,0.459431519949586,0.465985327307108,0.985935592875004,0.324164719480128,0.478999067021838,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"636","sp2186","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,1.30769230769231,0.544320325935324,0.485310836510865,1.12159112260651,0.262036327891622,0.442303923362806,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"637","sp2196","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,4.46153846153846,-3.61470820086956,0.500078539176886,-7.22828099525979,4.89145839721651e-13,3.71750838188455e-11,"Baltimore vs. Norfolk","Enriched","Unclassified Genus"
"638","sp2201","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,1.75,-1.78135887268207,0.498095884673773,-3.57633726255091,0.000348442060615486,0.00253008884778124,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"639","sp2216","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA,NA,1.92307692307692,1.29767993293542,0.549327525798186,2.36230640554533,0.0181616244307814,0.0712174574387416,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"640","sp2223","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,1.17307692307692,-1.16379753609642e-07,0.490152024611458,-2.3743603569096e-07,0.999999810553453,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"641","sp2226","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,1.98076923076923,-1.08746246793273,0.552249583593732,-1.96915036287783,0.0489358269391046,0.152806082216384,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"642","sp2227","Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","[Caedibacter] taeniospiralis group","taeniospiralis",1.26923076923077,-0.154328001474238,0.440021215623505,-0.35072854670327,0.7257920071654,0.862776734273781,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"643","sp2234","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,2.32692307692308,1.60486107701238,0.616193044161752,2.60447775614797,0.00920143935327143,0.041625558979085,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"644","sp2235","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae",NA,NA,3.25,1.96962496312637,0.622820246365593,3.16242924763593,0.00156458750332957,0.009800163482394,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"645","sp2236","Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexaceae","Pseudobacteriovorax",NA,1.36538461538462,0.841302042816633,0.501009576617538,1.67921349626989,0.0931104425900581,0.239067352596096,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"646","sp2239","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","Luminiphilus",NA,2.61538461538462,1.32192696173169,0.625024466134572,2.11500034535779,0.0344299178801135,0.11698988489815,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"647","sp2245","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter",NA,2.26923076923077,1.90688994037687,0.586264915063733,3.25260797871483,0.0011435113941629,0.00747050423693814,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"648","sp2247","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,2.67307692307692,1.77258837425924,0.612615329208876,2.89347701525578,0.00381002175311356,0.0202019758072068,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"649","sp2264","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","Luminiphilus",NA,1.75,1.39231700429967,0.548236070277245,2.53963042525745,0.0110969661154511,0.0488936979957287,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"650","sp2270","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,1.26923076923077,0.537027938427885,0.455617532219191,1.17868146076856,0.238525040583622,0.414509979063002,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"651","sp2273","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Nitrincolaceae","Marinobacterium","marisflavi",4.63461538461539,3.14974571305823,0.668226234232964,4.71359182219734,2.43387972262666e-06,3.28357737727146e-05,"Baltimore vs. Norfolk","Enriched","Marinobacterium"
"652","sp2276","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,3.5,2.02974572254229,0.657185349381719,3.08854377909045,0.00201140055797596,0.0121002461007525,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"653","sp2282","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA,NA,1.84615384615385,-1.90688986658131,0.457004379752987,-4.17258553979723,3.01162476699885e-05,0.000293440361912708,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"654","sp2288","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,1.69230769230769,-0.954195988590987,0.521761635056989,-1.82879676173731,0.0674300602854431,0.190922108152476,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"655","sp2292","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA,1.15384615384615,-0.584962285489231,0.440581736755321,-1.32770434334661,0.184275798143892,0.353855443043703,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"656","sp2298","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA,2.25,-1.88264230746569,0.50583655992489,-3.72183914058177,0.000197777006725583,0.00156031686966896,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"657","sp2300","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",NA,2.63461538461538,-1.4262642358485,0.572958225520404,-2.48929882200933,0.0127995334668569,0.0540424746378402,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"658","sp2303","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA,1.40384615384615,0.906890360662916,0.509063006459101,1.78148942106595,0.0748325315889067,0.205069918296523,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"659","sp2318","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,2.44230769230769,2.04439342173006,0.612306829435633,3.33883818283455,0.000841295562427933,0.00565827103933831,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"660","sp2321","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,1.46153846153846,0.999999729655459,0.520621942843411,1.92077906704027,0.0547595665887212,0.163418601861629,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"661","sp2327","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","OM182 clade",NA,NA,1.32692307692308,0.772589316284298,0.492785749511592,1.56779963107704,0.116927901040959,0.273151244235027,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"662","sp2331","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA,1.80769230769231,-1.85798038035777,0.429714795944453,-4.32375240018018,1.53397453115296e-05,0.000159701458037843,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"663","sp2334","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",NA,2.28846153846154,0.969625544577855,0.57057995298842,1.69936840490001,0.0892497911843524,0.23282554222005,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"664","sp2335","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,1.23076923076923,0.584962369559181,0.473521676123438,1.23534443945222,0.216702341284183,0.390269619374362,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"665","sp2337","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Litorimicrobium",NA,3.25,2.18322053543927,0.605444550143602,3.60597933356811,0.000310977886778868,0.00229459411603825,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"666","sp2348","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,1.34615384615385,-1.08746239457903,0.460657216740174,-2.36067591054889,0.0182416645369408,0.0712174574387416,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"667","sp2349","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA,1.36538461538462,-1.12928257902123,0.449429425736458,-2.51270280572023,0.0119810218659513,0.0520088620482634,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"668","sp2355","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA,1.25,0.624490722840296,0.476962492072512,1.30930782445123,0.190430100269571,0.353855443043703,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"669","sp2357","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,1.25,-0.857980660428082,0.445562062854014,-1.92561425659167,0.0541525572431099,0.162886319939699,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"670","sp2360","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA,NA,2.34615384615385,-0.954195481877848,0.515786625330105,-1.84998104839799,0.0643162811287462,0.188242774035355,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"671","sp2365","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA,3.84615384615385,2.84130105084419,0.652429827685699,4.35495271717246,1.33095643659626e-05,0.000141143287229743,"Baltimore vs. Norfolk","Enriched","Unclassified Genus"
"672","sp2367","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",NA,1.57692307692308,1.16992468327659,0.541408312311605,2.1608916166829,0.0307037126427345,0.108045444947947,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"673","sp2370","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA,NA,1.76923076923077,-1.80735406077161,0.500401683959422,-3.61180651206236,0.000304071408900381,0.00226563010553225,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"674","sp2378","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","Pseudohongiella",NA,2.63461538461538,2.18322105392272,0.594707653991892,3.67108282408702,0.000241525050984754,0.00184790978605785,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"675","sp2380","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","MWH-UniP1 aquatic group",NA,NA,1.34615384615385,-0.481868793087927,0.4306126463308,-1.11903075117248,0.263127020329613,0.443734915940472,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"676","sp2383","Bacteria","Firmicutes","Bacilli","Exiguobacterales","Exiguobacteraceae","Exiguobacterium","aurantiacum",1.25,0.273018320468975,0.483691342645454,0.56444739940094,0.57244968844741,0.69424749450005,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"677","sp2389","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade",NA,1.44230769230769,-0.954196005756657,0.449040788067455,-2.12496510587212,0.0335895246396386,0.116566386877285,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"678","sp2390","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus",NA,2.82692307692308,-0.987060008703633,0.541785548114796,-1.82186478051735,0.0684755054262157,0.190922108152476,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"679","sp2391","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Marivita",NA,1.36538461538462,-1.12928254862615,0.463959381338978,-2.43401167008857,0.0149325136392299,0.0609054223567874,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"680","sp2399","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA,NA,1.36538461538462,-1.12928258540442,0.446545428747941,-2.52893101732289,0.0114410511467049,0.0498296321269682,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"681","sp2405","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA,3.67307692307692,-3.27612226548386,0.582499781642472,-5.62424634091053,1.86319610922175e-08,4.41317729098886e-07,"Baltimore vs. Norfolk","Enriched","Acidibacter"
"682","sp2409","Bacteria","Firmicutes","Bacilli","Acholeplasmatales","Acholeplasmataceae","Acholeplasma",NA,1.13461538461538,0.369233730076576,0.46412596037803,0.795546385243859,0.426295739978667,0.567067845479207,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"683","sp2411","Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,1.42307692307692,0.415037195341437,0.516641980179846,0.803336181076418,0.421780450937055,0.567067845479207,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"684","sp2424","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Puniceicoccaceae","Verruc-01",NA,1.51923076923077,0.447459009049342,0.468588962647443,0.954907274215935,0.339624590832446,0.500222265567169,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"685","sp2432","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA,4.25,-3.25738583148321,0.607596616217664,-5.3610993618771,8.27170019373181e-08,1.57162303680904e-06,"Baltimore vs. Norfolk","Enriched","Acidibacter"
"686","sp2438","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,2.32692307692308,-2.40938957204705,0.54382268087751,-4.4304690789271,9.40283297462974e-06,0.000102576359723234,"Baltimore vs. Norfolk","Enriched","Unclassified Genus"
"687","sp2446","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,1.86538461538462,-0.057715214878075,0.481475940741572,-0.119871441113302,0.904584988006239,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"688","sp2448","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,2.25,1.36923300816436,0.559283317274501,2.44819211636225,0.0143575077742806,0.0595183958642906,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"689","sp2456","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus MBIC10613",NA,2.11538461538462,1.77258889304948,0.587109118756505,3.01918133515593,0.0025345877583995,0.0145930810332093,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"690","sp2470","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,1.28846153846154,-1.85879144799769e-07,0.514589173460592,-3.61218530016361e-07,0.999999711789312,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"691","sp2474","Bacteria","Bacteroidota","Rhodothermia","Balneolales","Balneolaceae","Rhodohalobacter",NA,1.11538461538462,-8.16603818859582e-08,0.482353999085951,-1.69295542362461e-07,0.999999864921701,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"692","sp2480","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,1.36538461538462,-1.12928257528476,0.451114377286203,-2.50331763327574,0.0123035069083527,0.0525381656630695,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"693","sp2484","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","oc32",NA,1.40384615384615,-1.20945286115838,0.470529616170541,-2.57040751441249,0.0101578945645997,0.0450583649947226,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"694","sp2491","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29 marine group",NA,1.30769230769231,-1.91192564139874e-07,0.510569065131282,-3.74469542314932e-07,0.999999701216534,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"695","sp2507","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Formosa",NA,1.38461538461538,0.874468909772136,0.487877424710411,1.79239469891683,0.0730697633604227,0.202675256036209,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"696","sp2519","Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116 clade","Candidatus Puniceispirillum",NA,1.73076923076923,1.14295744645712,0.546121791338899,2.09286182053821,0.0363614912985133,0.122097496554654,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"697","sp2524","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA,1.36538461538462,-1.12928254862615,0.463959381338978,-2.43401167008857,0.0149325136392298,0.0609054223567874,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"698","sp2533","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter",NA,2.11538461538462,-1.0602997215363,0.509697963218533,-2.08025104679827,0.0375025123283166,0.125029960338657,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"699","sp2543","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae",NA,NA,1.78846153846154,-4.58179183636362e-07,0.59694613672282,-7.67538569144152e-07,0.999999387592826,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"700","sp2544","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,3.11538461538462,2.30985403259201,0.627201593020201,3.68279363174006,0.000230691907808663,0.00177548211476446,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"701","sp2549","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",NA,1.75,-1.78135885535009,0.502517672291375,-3.54486807842491,0.000392809631425692,0.00282525539321948,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"702","sp2552","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis",NA,NA,1.36538461538462,0.584962246121743,0.49736264032857,1.17612823861338,0.239543635163209,0.415963052682495,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"703","sp2571","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,2.42307692307692,-2.49185175691452,0.532184573474959,-4.68230738189891,2.83663692420848e-06,3.65397298711601e-05,"Baltimore vs. Norfolk","Enriched","Unclassified Genus"
"704","sp2576","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","LD29",NA,1.28846153846154,0.700439553633867,0.484626487645311,1.44531834617035,0.148368486993691,0.312643392186336,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"705","sp2580","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,1.71153846153846,-1.28540177851875,0.474008650963331,-2.71176860571304,0.00669252935018809,0.032744564202637,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"706","sp2581","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA,1.61538461538462,-3.49707629063886e-07,0.557619194082095,-6.27144174331275e-07,0.999999499611346,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"707","sp2588","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Candidatus Aquiluna",NA,1.55769230769231,1.14295763766713,0.528393946886576,2.16307859770482,0.0305351349175208,0.108045444947947,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"708","sp2590","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","astaxanthinifaciens",1.21153846153846,-0.754887210341204,0.441575406855501,-1.70953182315298,0.0873524821602441,0.228875513674404,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"709","sp2608","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae",NA,NA,1.25,0.624490722840296,0.476962492072513,1.30930782445122,0.190430100269572,0.353855443043703,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"710","sp2613","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,4.36538461538461,2.78135770888056,0.697546667751775,3.98734283663773,6.68174380190489e-05,0.000588199840476569,"Baltimore vs. Norfolk","Enriched","Cyanobium PCC-6307"
"711","sp2617","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,1.48076923076923,-1.05444739167158,0.442037363418879,-2.38542593665861,0.0170593570217967,0.0684777007212966,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"712","sp2619","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","oc32",NA,2.01923076923077,-2.10852342135634,0.509494415451794,-4.13846228223445,3.4964133720145e-05,0.000334950524713994,"Baltimore vs. Norfolk","Enriched","oc32"
"713","sp2620","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,1.71153846153846,0.807354371899043,0.56480651991871,1.42943529054028,0.152879161278172,0.321553955455934,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"714","sp2622","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27 clade",NA,1.75,1.22239191998169,0.548276025788367,2.22951918830302,0.0257793800452114,0.0941938886267339,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"715","sp2625","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,1.28846153846154,-0.954195931346152,0.45107934820435,-2.11536159911688,0.034399140068176,0.11698988489815,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"716","sp2630","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA,1.11538461538462,0.32192802546415,0.464155094071288,0.693578567974751,0.487946538135784,0.598449761672721,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"717","sp2644","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","LD29",NA,1.65384615384615,-1.64385553488749,0.464522251990539,-3.53880901903698,0.000401936530582995,0.00286379778040384,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"718","sp2650","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter",NA,2.15384615384615,-1.8767276284413,0.50390295553357,-3.72438305398323,0.000195793447384992,0.00155003145846452,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"719","sp2658","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307","gracile",3.57692307692308,2.65344117128696,0.583346222310659,4.5486557893125,5.39896676473844e-06,6.27816836342284e-05,"Baltimore vs. Norfolk","Enriched","Cyanobium PCC-6307"
"720","sp2662","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA,1.17307692307692,0.459431519949586,0.465985327307108,0.985935592875004,0.324164719480128,0.478999067021838,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"721","sp2670","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA,NA,2.03846153846154,1.04508765297817,0.483404706689911,2.16193106627851,0.0306234899893485,0.108045444947947,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"722","sp2679","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","CL500-3",NA,1.36538461538462,-2.32401443096355e-07,0.531869297057098,-4.36952169230792e-07,0.99999965136261,0.999999950412143,"Baltimore vs. Norfolk","Not_Enriched","Not Enriched"
"723","sp2683","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","Planctomicrobium",NA,2.78846153846154,2.28540142577786,0.589322102472341,3.87801749873299,0.000105311144163113,0.000871408589206573,"Baltimore vs. Norfolk","Enriched","Planctomicrobium"
